ID,dim::criterion,dim::rating,res::rating_code,dim::model,dim::worker_lang,dim::dataset,dim::article_id,desc::gem_id,desc::summary
seahorse-01767,main_ideas,Yes,1,reference,es-ES,mlsum_es,art-9098664f,mlsum_es-validation-2010,Aznar y Casado entienden la acción del PP como una labor del contención del Enemigo o Impío
seahorse-01768,conciseness,Yes,1,reference,es-ES,mlsum_es,art-9098664f,mlsum_es-validation-2010,Aznar y Casado entienden la acción del PP como una labor del contención del Enemigo o Impío
seahorse-01769,comprehensibility,Yes,1,finetuned,es-ES,xlsum_spanish,art-5bb648ad,xlsum_spanish-validation-4129,"El presidente de Estados Unidos, Donald Trump, anunció este viernes que su país dejará de financiar a la Organización Mundial de la Salud (OMS) por considerar que ha sido demasiado dependiente de China y que no ha actuado con transparencia en la pandemia de covid-19."
seahorse-01770,repetition,Yes,1,finetuned,es-ES,xlsum_spanish,art-5bb648ad,xlsum_spanish-validation-4129,"El presidente de Estados Unidos, Donald Trump, anunció este viernes que su país dejará de financiar a la Organización Mundial de la Salud (OMS) por considerar que ha sido demasiado dependiente de China y que no ha actuado con transparencia en la pandemia de covid-19."
seahorse-01771,grammar,Yes,1,finetuned,es-ES,xlsum_spanish,art-5bb648ad,xlsum_spanish-validation-4129,"El presidente de Estados Unidos, Donald Trump, anunció este viernes que su país dejará de financiar a la Organización Mundial de la Salud (OMS) por considerar que ha sido demasiado dependiente de China y que no ha actuado con transparencia en la pandemia de covid-19."
seahorse-01772,attribution,No,0,finetuned,es-ES,xlsum_spanish,art-5bb648ad,xlsum_spanish-validation-4129,"El presidente de Estados Unidos, Donald Trump, anunció este viernes que su país dejará de financiar a la Organización Mundial de la Salud (OMS) por considerar que ha sido demasiado dependiente de China y que no ha actuado con transparencia en la pandemia de covid-19."
seahorse-01773,main_ideas,Yes,1,finetuned,es-ES,xlsum_spanish,art-5bb648ad,xlsum_spanish-validation-4129,"El presidente de Estados Unidos, Donald Trump, anunció este viernes que su país dejará de financiar a la Organización Mundial de la Salud (OMS) por considerar que ha sido demasiado dependiente de China y que no ha actuado con transparencia en la pandemia de covid-19."
seahorse-01774,conciseness,No,0,finetuned,es-ES,xlsum_spanish,art-5bb648ad,xlsum_spanish-validation-4129,"El presidente de Estados Unidos, Donald Trump, anunció este viernes que su país dejará de financiar a la Organización Mundial de la Salud (OMS) por considerar que ha sido demasiado dependiente de China y que no ha actuado con transparencia en la pandemia de covid-19."
seahorse-01775,comprehensibility,Yes,1,reference,es-ES,mlsum_es,art-91c789af,mlsum_es-validation-2393,"Maroon 5, Travis Scott y Big Boi actúan este domingo en el evento deportivo y hacen donaciones para esquivar las críticas por aceptar la invitación de la NFL, enfrentada con el jugador Kaepernick"
seahorse-01776,repetition,Yes,1,reference,es-ES,mlsum_es,art-91c789af,mlsum_es-validation-2393,"Maroon 5, Travis Scott y Big Boi actúan este domingo en el evento deportivo y hacen donaciones para esquivar las críticas por aceptar la invitación de la NFL, enfrentada con el jugador Kaepernick"
seahorse-01777,grammar,Yes,1,reference,es-ES,mlsum_es,art-91c789af,mlsum_es-validation-2393,"Maroon 5, Travis Scott y Big Boi actúan este domingo en el evento deportivo y hacen donaciones para esquivar las críticas por aceptar la invitación de la NFL, enfrentada con el jugador Kaepernick"
seahorse-01778,attribution,Yes,1,reference,es-ES,mlsum_es,art-91c789af,mlsum_es-validation-2393,"Maroon 5, Travis Scott y Big Boi actúan este domingo en el evento deportivo y hacen donaciones para esquivar las críticas por aceptar la invitación de la NFL, enfrentada con el jugador Kaepernick"
seahorse-01779,main_ideas,Yes,1,reference,es-ES,mlsum_es,art-91c789af,mlsum_es-validation-2393,"Maroon 5, Travis Scott y Big Boi actúan este domingo en el evento deportivo y hacen donaciones para esquivar las críticas por aceptar la invitación de la NFL, enfrentada con el jugador Kaepernick"
seahorse-01780,conciseness,Yes,1,reference,es-ES,mlsum_es,art-91c789af,mlsum_es-validation-2393,"Maroon 5, Travis Scott y Big Boi actúan este domingo en el evento deportivo y hacen donaciones para esquivar las críticas por aceptar la invitación de la NFL, enfrentada con el jugador Kaepernick"
seahorse-01781,comprehensibility,Yes,1,finetuned,es-ES,xlsum_spanish,art-e6d243f7,xlsum_spanish-validation-2709,Un avión de la Fuerza Aérea de Estados Unidos transporta los restos de soldados estadounidenses que murieron durante la Guerra de Corea (1950-1953).
seahorse-01782,repetition,Yes,1,finetuned,es-ES,xlsum_spanish,art-e6d243f7,xlsum_spanish-validation-2709,Un avión de la Fuerza Aérea de Estados Unidos transporta los restos de soldados estadounidenses que murieron durante la Guerra de Corea (1950-1953).
seahorse-01783,grammar,Yes,1,finetuned,es-ES,xlsum_spanish,art-e6d243f7,xlsum_spanish-validation-2709,Un avión de la Fuerza Aérea de Estados Unidos transporta los restos de soldados estadounidenses que murieron durante la Guerra de Corea (1950-1953).
seahorse-01784,attribution,Yes,1,finetuned,es-ES,xlsum_spanish,art-e6d243f7,xlsum_spanish-validation-2709,Un avión de la Fuerza Aérea de Estados Unidos transporta los restos de soldados estadounidenses que murieron durante la Guerra de Corea (1950-1953).
seahorse-01785,main_ideas,Yes,1,finetuned,es-ES,xlsum_spanish,art-e6d243f7,xlsum_spanish-validation-2709,Un avión de la Fuerza Aérea de Estados Unidos transporta los restos de soldados estadounidenses que murieron durante la Guerra de Corea (1950-1953).
seahorse-01786,conciseness,Yes,1,finetuned,es-ES,xlsum_spanish,art-e6d243f7,xlsum_spanish-validation-2709,Un avión de la Fuerza Aérea de Estados Unidos transporta los restos de soldados estadounidenses que murieron durante la Guerra de Corea (1950-1953).
seahorse-01787,comprehensibility,Yes,1,finetuned,es-ES,xlsum_spanish,art-48618baf,xlsum_spanish-validation-3587,"Los chimpancés usan gestos para comunicarse de forma intencional, según un nuevo estudio."
seahorse-01788,repetition,Yes,1,finetuned,es-ES,xlsum_spanish,art-48618baf,xlsum_spanish-validation-3587,"Los chimpancés usan gestos para comunicarse de forma intencional, según un nuevo estudio."
seahorse-01789,grammar,Yes,1,finetuned,es-ES,xlsum_spanish,art-48618baf,xlsum_spanish-validation-3587,"Los chimpancés usan gestos para comunicarse de forma intencional, según un nuevo estudio."
seahorse-01790,attribution,Yes,1,finetuned,es-ES,xlsum_spanish,art-48618baf,xlsum_spanish-validation-3587,"Los chimpancés usan gestos para comunicarse de forma intencional, según un nuevo estudio."
seahorse-01791,main_ideas,Yes,1,finetuned,es-ES,xlsum_spanish,art-48618baf,xlsum_spanish-validation-3587,"Los chimpancés usan gestos para comunicarse de forma intencional, según un nuevo estudio."
seahorse-01792,conciseness,Yes,1,finetuned,es-ES,xlsum_spanish,art-48618baf,xlsum_spanish-validation-3587,"Los chimpancés usan gestos para comunicarse de forma intencional, según un nuevo estudio."
seahorse-01793,comprehensibility,Yes,1,finetuned,es-ES,xlsum_spanish,art-b7a8563e,xlsum_spanish-validation-313,El accidente de Arturo Vidal no sólo ha generado un debate en el ámbito deportivo.
seahorse-01794,repetition,Yes,1,finetuned,es-ES,xlsum_spanish,art-b7a8563e,xlsum_spanish-validation-313,El accidente de Arturo Vidal no sólo ha generado un debate en el ámbito deportivo.
seahorse-01795,grammar,Yes,1,finetuned,es-ES,xlsum_spanish,art-b7a8563e,xlsum_spanish-validation-313,El accidente de Arturo Vidal no sólo ha generado un debate en el ámbito deportivo.
seahorse-01796,attribution,Yes,1,finetuned,es-ES,xlsum_spanish,art-b7a8563e,xlsum_spanish-validation-313,El accidente de Arturo Vidal no sólo ha generado un debate en el ámbito deportivo.
seahorse-01797,main_ideas,Yes,1,finetuned,es-ES,xlsum_spanish,art-b7a8563e,xlsum_spanish-validation-313,El accidente de Arturo Vidal no sólo ha generado un debate en el ámbito deportivo.
seahorse-01798,conciseness,Yes,1,finetuned,es-ES,xlsum_spanish,art-b7a8563e,xlsum_spanish-validation-313,El accidente de Arturo Vidal no sólo ha generado un debate en el ámbito deportivo.
seahorse-01799,comprehensibility,Yes,1,finetuned,es-ES,xlsum_spanish,art-42a7ec48,xlsum_spanish-validation-3876,Este lunes se cumplen dos años desde que un incendio destruyera gran parte de la catedral de Notre Dame de París.
seahorse-01800,repetition,Yes,1,finetuned,es-ES,xlsum_spanish,art-42a7ec48,xlsum_spanish-validation-3876,Este lunes se cumplen dos años desde que un incendio destruyera gran parte de la catedral de Notre Dame de París.
seahorse-01801,grammar,Yes,1,finetuned,es-ES,xlsum_spanish,art-42a7ec48,xlsum_spanish-validation-3876,Este lunes se cumplen dos años desde que un incendio destruyera gran parte de la catedral de Notre Dame de París.
seahorse-01802,attribution,No,0,finetuned,es-ES,xlsum_spanish,art-42a7ec48,xlsum_spanish-validation-3876,Este lunes se cumplen dos años desde que un incendio destruyera gran parte de la catedral de Notre Dame de París.
seahorse-01803,main_ideas,No,0,finetuned,es-ES,xlsum_spanish,art-42a7ec48,xlsum_spanish-validation-3876,Este lunes se cumplen dos años desde que un incendio destruyera gran parte de la catedral de Notre Dame de París.
seahorse-01804,conciseness,No,0,finetuned,es-ES,xlsum_spanish,art-42a7ec48,xlsum_spanish-validation-3876,Este lunes se cumplen dos años desde que un incendio destruyera gran parte de la catedral de Notre Dame de París.
seahorse-01805,comprehensibility,Yes,1,finetuned,es-ES,xlsum_spanish,art-b6164cca,xlsum_spanish-validation-546,"El 28 de abril de 1945, Benito Mussolini y su amante, Claretta Petacci, fueron fusilados por partisanos italianos."
seahorse-01806,repetition,Yes,1,finetuned,es-ES,xlsum_spanish,art-b6164cca,xlsum_spanish-validation-546,"El 28 de abril de 1945, Benito Mussolini y su amante, Claretta Petacci, fueron fusilados por partisanos italianos."
seahorse-01807,grammar,Yes,1,finetuned,es-ES,xlsum_spanish,art-b6164cca,xlsum_spanish-validation-546,"El 28 de abril de 1945, Benito Mussolini y su amante, Claretta Petacci, fueron fusilados por partisanos italianos."
seahorse-01808,attribution,Yes,1,finetuned,es-ES,xlsum_spanish,art-b6164cca,xlsum_spanish-validation-546,"El 28 de abril de 1945, Benito Mussolini y su amante, Claretta Petacci, fueron fusilados por partisanos italianos."
seahorse-01809,main_ideas,No,0,finetuned,es-ES,xlsum_spanish,art-b6164cca,xlsum_spanish-validation-546,"El 28 de abril de 1945, Benito Mussolini y su amante, Claretta Petacci, fueron fusilados por partisanos italianos."
seahorse-01810,conciseness,No,0,finetuned,es-ES,xlsum_spanish,art-b6164cca,xlsum_spanish-validation-546,"El 28 de abril de 1945, Benito Mussolini y su amante, Claretta Petacci, fueron fusilados por partisanos italianos."
seahorse-01811,comprehensibility,Yes,1,reference,es-ES,xlsum_spanish,art-53964905,xlsum_spanish-validation-1498,"Todos hemos visto los titulares alarmantes: los casos de coronavirus están aumentando en 40 estados de Estados Unidos, con nuevos fallecimientos y tasas de hospitalización aumentando a un ritmo alarmante."
seahorse-01812,repetition,Yes,1,reference,es-ES,xlsum_spanish,art-53964905,xlsum_spanish-validation-1498,"Todos hemos visto los titulares alarmantes: los casos de coronavirus están aumentando en 40 estados de Estados Unidos, con nuevos fallecimientos y tasas de hospitalización aumentando a un ritmo alarmante."
seahorse-01813,grammar,Yes,1,reference,es-ES,xlsum_spanish,art-53964905,xlsum_spanish-validation-1498,"Todos hemos visto los titulares alarmantes: los casos de coronavirus están aumentando en 40 estados de Estados Unidos, con nuevos fallecimientos y tasas de hospitalización aumentando a un ritmo alarmante."
seahorse-01814,attribution,No,0,reference,es-ES,xlsum_spanish,art-53964905,xlsum_spanish-validation-1498,"Todos hemos visto los titulares alarmantes: los casos de coronavirus están aumentando en 40 estados de Estados Unidos, con nuevos fallecimientos y tasas de hospitalización aumentando a un ritmo alarmante."
seahorse-01815,main_ideas,No,0,reference,es-ES,xlsum_spanish,art-53964905,xlsum_spanish-validation-1498,"Todos hemos visto los titulares alarmantes: los casos de coronavirus están aumentando en 40 estados de Estados Unidos, con nuevos fallecimientos y tasas de hospitalización aumentando a un ritmo alarmante."
seahorse-01816,conciseness,No,0,reference,es-ES,xlsum_spanish,art-53964905,xlsum_spanish-validation-1498,"Todos hemos visto los titulares alarmantes: los casos de coronavirus están aumentando en 40 estados de Estados Unidos, con nuevos fallecimientos y tasas de hospitalización aumentando a un ritmo alarmante."
seahorse-01817,comprehensibility,Yes,1,finetuned,es-ES,xlsum_spanish,art-1b30194c,xlsum_spanish-validation-2057,¿Te imaginas un celular que puedas llevar en el bolsillo del pantalón sin que se note?
seahorse-01818,repetition,Yes,1,finetuned,es-ES,xlsum_spanish,art-1b30194c,xlsum_spanish-validation-2057,¿Te imaginas un celular que puedas llevar en el bolsillo del pantalón sin que se note?
seahorse-01819,grammar,Yes,1,finetuned,es-ES,xlsum_spanish,art-1b30194c,xlsum_spanish-validation-2057,¿Te imaginas un celular que puedas llevar en el bolsillo del pantalón sin que se note?
seahorse-01820,attribution,No,0,finetuned,es-ES,xlsum_spanish,art-1b30194c,xlsum_spanish-validation-2057,¿Te imaginas un celular que puedas llevar en el bolsillo del pantalón sin que se note?
seahorse-01821,main_ideas,No,0,finetuned,es-ES,xlsum_spanish,art-1b30194c,xlsum_spanish-validation-2057,¿Te imaginas un celular que puedas llevar en el bolsillo del pantalón sin que se note?
seahorse-01822,conciseness,No,0,finetuned,es-ES,xlsum_spanish,art-1b30194c,xlsum_spanish-validation-2057,¿Te imaginas un celular que puedas llevar en el bolsillo del pantalón sin que se note?
seahorse-01823,comprehensibility,Yes,1,finetuned,es-ES,xlsum_spanish,art-1a2e545f,xlsum_spanish-validation-3657,¿Qué pasó a bordo del submarino argentino?
seahorse-01824,repetition,Yes,1,finetuned,es-ES,xlsum_spanish,art-1a2e545f,xlsum_spanish-validation-3657,¿Qué pasó a bordo del submarino argentino?
seahorse-01825,grammar,Yes,1,finetuned,es-ES,xlsum_spanish,art-1a2e545f,xlsum_spanish-validation-3657,¿Qué pasó a bordo del submarino argentino?
seahorse-01826,attribution,Yes,1,finetuned,es-ES,xlsum_spanish,art-1a2e545f,xlsum_spanish-validation-3657,¿Qué pasó a bordo del submarino argentino?
seahorse-01827,main_ideas,Yes,1,finetuned,es-ES,xlsum_spanish,art-1a2e545f,xlsum_spanish-validation-3657,¿Qué pasó a bordo del submarino argentino?
